date,ret,lambda,forecast_prof,forecast_inv,forecast_lowvol,w_prof,w_inv,w_lowvol,R_prof,R_inv,R_lowvol,RF
2019-07-31,-0.00012406281203000038,100.0,-0.00626743829790672,-0.025362767018455634,-0.0221559317840542,0.33344488569817543,0.33324519389278257,0.33330992040904206,0.021501897179050336,-0.02611877490125132,0.0042308844131805886,0.0019
2019-08-31,0.006219900275895447,100.0,-0.004227808337539107,0.008978417516749538,-0.017058614671832416,0.33332698863263993,0.3334504601256228,0.3332225512417374,-0.041189572073902114,-0.006905180315235723,0.06677828907077557,0.0016
2019-09-30,-0.023032432564809253,100.0,0.02129316548737508,0.04884176747496604,-0.03118849693872328,0.33341137665930626,0.33367815298856096,0.3329104703521328,-0.06988069715591895,-0.01046559242179082,0.011290502281638175,0.0018
2019-10-31,-0.019574351987790287,100.0,-0.028410425318774975,0.009325769920093374,-0.021431772478714688,0.333179155721266,0.3335481812738195,0.3332726630049145,-0.01347589560890259,-0.016927744085377,-0.02831989317210478,0.0015
2019-11-30,0.011074633173997418,100.0,-0.026569951889351753,0.0087897319516461,-0.008802311412012985,0.33315115331838396,0.3334963992448054,0.3333524474368106,0.0601159604935579,0.03754336120738106,-0.06441723869314918,0.0012
2019-12-31,-0.0188783914696902,100.0,-0.012184440588912111,0.015893443159057653,-0.006760748051334969,0.33321660863330743,0.33348900443430995,0.33329438693238267,-0.009260298596971717,-0.031260081364188515,-0.016105320023543493,0.0014000000000000002
2020-01-31,0.0022898254576352965,100.0,-0.027199349308198523,-0.002253766768382577,-0.005964923283866313,0.3331743223885779,0.3334155066121,0.33341017099932213,0.030391472276621263,-0.07780842164448697,0.05430758618579179,0.0013
2020-02-29,-0.004195361468379856,100.0,0.012801473431838933,0.01859195810853683,-0.011944609794075762,0.3333915062693424,0.3334411017854269,0.33316739194523076,0.04143929435705009,-0.05458246332950795,0.0005677820894592345,0.0012
2020-03-31,0.08109292500143833,100.0,-0.037287774563165066,0.0009448188988819949,-0.016122568936241623,0.33313026003892776,0.3335045161432171,0.3333652238178551,0.09513019100390877,-0.0024223688379162167,0.15061574241888195,0.0012
2020-04-30,-0.09244257202544967,100.0,-0.15896770662022458,-0.11420897487542687,-0.01195770256573857,0.3326872392157639,0.33312827011470186,0.33418449066953426,0.0027569377991524813,-0.05819339866158302,-0.22135648388141888,0.0
2020-05-31,-0.026457398909797137,100.0,-0.06411303060613464,-0.11989847867396568,-0.050373391843455205,0.33346919882877607,0.3329020181453013,0.3336287830259227,0.026043095354396625,-0.047473121001307184,-0.05796283848254003,0.0001
2020-06-30,0.024015671626581653,0.1,-0.006230817277176535,0.006197674607844903,-0.048524869200371815,0.33725899803857545,0.465587860277373,-0.19715314168405149,0.05047563400581184,-0.010491723586306585,-0.06024316381741242,0.0001
2020-07-31,-0.007594450205643917,0.1,-0.008894434161125668,0.029048861351064534,-0.061178224284791936,0.22024573821716065,0.5235024508683983,-0.25625181091444105,0.05287571681924423,-0.04565754424109892,-0.018192007322610483,0.0001
2020-08-31,-0.01950488154913453,100.0,0.013710161164410577,-0.019969182750882164,-0.04154678118456197,0.3336254645432954,0.333280486186985,0.3330940492697195,0.09212510810461386,-0.12701892838795495,-0.023738740892808252,0.0001
2020-09-30,-0.00852136509589785,100.0,0.022220224055538883,-0.014263655397262327,-0.034277834354622325,0.33363899149860865,0.3332659118585469,0.33309509664284437,-0.07345029052382726,0.05247827733236238,-0.004517344155915832,0.0001
2020-10-31,0.004907930883584532,100.0,0.005494404151353156,-0.00918824202974956,-0.027218179551844725,0.333487006433671,0.333332053165371,0.33318094040095797,0.039997485476009245,6.171049096554641e-06,-0.025309874601474408,0.0001
2020-11-30,-0.022535042563615364,100.0,-0.024036230260235335,-0.01928245660866198,-0.027728144823085048,0.3333254371300943,0.3333649729221027,0.333309589947803,-0.077817432290635,0.16581550192918693,-0.1556318654012017,0.0001
2020-12-31,0.009776406640950117,100.0,-0.017905586637512867,0.02923397610086149,-0.03029544579599834,0.33321310815368527,0.33367678226021086,0.3331101095861039,-0.04561120285376202,0.11076701818322106,-0.03598127031433413,0.0001
2021-01-31,0.0811658655185682,0.1,-0.007482561659716329,0.03273184911482334,-0.030642593218699873,0.28286899064929655,0.6831746097679788,0.033956399582724735,-0.09355990057214242,0.16457126020824314,-0.14135321683439742,0.0
2021-02-28,0.11017559201111694,0.1,-0.04018643273615466,0.06532578210290654,-0.041131080202541456,-0.054637311432145244,0.8785848836870626,-0.06677780488079227,-0.12384388002374576,0.11178234744556656,-0.07785243390142892,0.0
2021-03-31,-0.09809140285531269,0.1,-0.08182359278184895,0.0576224823086201,-0.04512540173179269,-0.3270503873017518,0.5974242310655217,-0.07552538163272667,0.11181848475085257,-0.09150800191564382,0.09072481702345246,0.0
2021-04-30,-0.03269818276274595,0.1,-0.04431428556128937,0.022071894700038105,-0.01882504868517507,-0.13278639363695935,0.6660129907541429,0.20120061560889776,0.06411533228825424,-0.04397098076287148,0.02535134088672232,0.0
2021-05-31,0.04408433327728319,0.1,0.012592683512483487,0.012775325255177713,-0.008266567066819757,0.3918888875086648,0.3829588791652772,0.22515223332605788,-0.04533435585657564,0.16074472370513856,0.0012957647973405543,0.0
2021-06-30,0.008727215469981908,0.1,0.011891522868054704,0.013600860285908352,-0.02206980526787369,0.4420837883146077,0.4427926338405006,0.1151235778448916,-0.05240679250419686,0.09673378735687564,-0.09500746811569302,0.0
2021-07-31,-0.04864395082603286,0.1,-0.011289037909949133,0.01725951960268398,-0.017240032684628127,0.25227456974832235,0.5524446332451589,0.19528079700651874,0.16968220111060522,-0.18464812225934765,0.054062709890829945,0.0
2021-08-31,0.022181320648515305,0.1,-0.0126407807646269,-0.009724357852091223,-0.02203014259280235,0.37294599916166715,0.4125447143733622,0.21450928646497064,0.003806775868992779,0.03529784833583823,0.028901583520856238,0.0
2021-09-30,-0.014358532817373397,0.1,-0.02259361609987071,-0.026263105572126397,-0.03322426228935055,0.6082649203960321,0.38852678899733734,0.003208290606630552,-0.09403498178403762,0.11043543918861264,-0.021032598289678416,0.0
2021-10-31,0.0317989425572508,0.1,-0.03911998261214489,-0.01769348926804966,-0.03245495523097035,-0.2581998408933333,0.687621542354243,0.05417861675242361,-0.04947312911775546,0.02233157837702468,0.06772624226461972,0.0
2021-11-30,-0.0003812648414392218,0.1,-0.0068920706154354874,0.028636435956862234,-0.02567336131042423,0.2836168239284397,0.6277227231039078,0.08866045296765256,0.05292732966277289,-0.03439560285352426,0.06991342023560322,0.0
2021-12-31,0.0033626061369198277,0.1,-0.004849419606200481,0.01927514945180711,-0.022974460529885405,0.3178494475197644,0.559417148630321,0.12273340384991462,0.019696530929700896,-0.04018424930760853,0.1595477043423039,0.0001
2022-01-31,-0.020685350412961306,0.1,0.02465196148272491,0.019584038340611176,-0.03886397879612624,0.5053190125131067,0.4430787961479485,-0.0516021913389446,-0.04416902204579448,0.01690461024186575,0.11348312954313239,0.0
2022-02-28,-0.06583556937145622,0.1,-0.00950985740223733,0.0011727778421718182,-0.022956989404497835,0.3507899347359257,0.4884001080172682,0.1608099572468061,-0.20637760152841292,0.033004867391469475,-0.05944883614864935,0.0
2022-03-31,-0.0021952656820739247,0.1,-0.03518087995808715,0.028426540861300496,-0.024294427906429796,-0.017385947252603718,0.8379929213062093,0.14462113144118705,0.007997086603937671,-0.00323133143920773,0.004505594097857755,0.0
2022-04-30,0.04089769520163379,0.1,-0.06299176184356003,-0.012492629661371386,-0.02808582847497334,-0.5320247474138208,0.3567685168775596,0.11120673570861975,-0.007751528620686635,0.059875878377232426,0.13858748502552296,0.0
2022-05-31,0.03612344886736495,0.1,-0.05633651503717945,-0.016785413551144233,-0.015360981015002917,-0.3948747378954662,0.2716651062448027,0.33346015585973116,-0.08958139174038099,-0.05431989093273596,0.046502824857856916,0.0003
2022-06-30,0.01432949515398827,0.1,-0.017614813254163274,-0.01368721551085618,-0.019221488911338055,0.31574918237160393,0.38548628763987597,0.2987645299885202,-0.00033635221274158633,-0.011810552303460634,0.06355675505829808,0.0006
2022-07-31,-0.0546090429865183,0.1,-0.010214332095149943,-0.009487643284999896,-0.003895933873886835,0.29662983981039426,0.3033531842662692,0.4000169759233365,-0.08282841431023166,0.044243160759358746,-0.10864780754857403,0.0008
2022-08-31,-0.0026991995982330232,100.0,0.014364089837857134,-0.004920177025431453,-0.026169001102434634,0.3335283276204969,0.33332997779943924,0.3331416945800638,0.0029825456446193454,0.01799587153633351,-0.02909430634625327,0.0019
2022-09-30,0.023371104285631602,100.0,-0.03223490959947192,-0.02524155250170826,-0.044991525110887165,0.3333481525654947,0.3334126975301455,0.33323914990435977,-0.02958100699339339,0.031516349811298416,0.06819104873343776,0.0019
2022-10-31,-0.08826640469036959,100.0,-0.054027497426324095,-0.03198976629040568,-0.03896624000205815,0.33320517384144055,0.3334203234646038,0.3333745026939557,-0.2706891779278607,-0.03044582388198136,0.03623518369683487,0.0023
2022-11-30,0.04124900155507129,100.0,-0.012859301646016105,0.0222075325238383,-0.020100828984823564,0.33323562982748195,0.3335816731311554,0.3331826970413626,0.06330825849973859,0.029286754214609106,0.031162811818678145,0.0029
2022-12-31,0.0422385897064995,100.0,0.03744220169555312,0.034158988637916936,-0.011485736450266602,0.3335022996798316,0.3334649161480846,0.3330327841720839,0.04155988461204424,0.045861353316294866,0.039290787267168975,0.0033
2023-01-31,0.014942251614669545,100.0,0.011408307469522774,0.016267742487704583,-0.011264807212712894,0.33338775030364853,0.3334317799120496,0.33318046978430194,0.08363923839217575,0.07588739785703469,-0.11478858912448586,0.0034999999999999996
2023-02-28,0.018202060860580807,100.0,0.03896529354263641,-0.020773774403802125,-0.03538635150370424,0.33377539214740176,0.3331733901617677,0.3330512176908305,0.11720340772268652,-0.03051775884703274,-0.0322768594344085,0.0034000000000000002
2023-03-31,0.06807037086084113,100.0,-0.03220894532187903,-0.05588168016278352,-0.03732999287924546,0.3334243786795129,0.33318298188716056,0.3333926394333266,0.197552934188417,-0.04145939659221952,0.048036369170634655,0.0036
2023-04-30,0.05147888933771342,100.0,0.028090567934659687,-0.06549048563109268,-0.03258500291371489,0.3338424776847265,0.33290234751416287,0.3332551748011106,0.09575758117952637,0.03117760337134577,0.027401956572489755,0.0034999999999999996
2023-05-31,-0.02767465033761565,3.0,0.05156631204699448,-0.03098192140206465,-0.018421991292036,0.35007968552151736,0.32249917760782687,0.3274211368706558,0.07092165444679988,-0.06669069206338216,-0.0946645893869821,0.0036
2023-06-30,-0.0020727579314144665,0.1,0.036784946563216465,-0.04224604120610129,-0.020154087345552348,0.770974355142464,-0.08529131224274078,0.14373433261479515,-0.0011713384736388166,-0.026963421329738863,-0.024137807103557896,0.004
2023-07-31,0.01266313974972989,0.1,0.012587537503792979,-0.020596244176154476,-0.01053479560975343,0.5544672422040904,0.15848216274996607,0.2870505950459436,0.05388718221151435,0.013614072778317915,-0.06749028078440425,0.0045000000000000005
2023-08-31,-0.015961814465257657,0.1,0.013527708468261039,-0.003355077529665195,-0.011433282256662972,0.4709009421325039,0.2990454832604676,0.2300535746070285,-0.04904452951852913,-0.035731282085744026,0.07745404191500938,0.0045000000000000005
2023-09-30,-0.012264805411616796,0.1,0.017929891035984087,0.01746132990103277,-0.0024249864046443333,0.38341241625200695,0.3735389596299756,0.2430486241180174,0.03629124222183871,-0.06546344158966329,-0.007102169048445843,0.0043
2023-10-31,0.05522835994997273,0.1,-0.022392523996306445,-0.012526529854652614,0.0016937309016033675,0.1571537746616335,0.30145482472631896,0.5413914006120476,0.06645654215096772,-0.03268584550869348,0.10092101438455518,0.004699999999999999
2023-11-30,-0.09456859945612273,0.1,-0.01713268059257817,-0.00558368922996509,0.013105440130600722,0.17225088706715272,0.29750248070428376,0.5302466322285636,-0.09480133822508859,-0.02067340239154135,-0.13595295467061586,0.0044
2023-12-31,-0.027153201289019515,0.1,0.017270105375022056,0.009600319138467117,0.0028460070920519357,0.3857693505082588,0.3244229705764374,0.28980767891530396,-0.04991655518972227,0.09922500207805837,-0.13832550708638466,0.0043
2024-01-31,0.04008516579989468,0.1,0.03208095536823605,0.04993386938212434,-0.015775680707511466,0.39720851779353367,0.4908220187998512,0.11196946340661514,0.09374128360156943,-0.016629597250601383,0.0983527262145476,0.004699999999999999
2024-02-29,-0.043361575388146285,0.1,0.009240191372390044,0.031281575539027606,-0.016548288601680238,0.3464753061726377,0.509712269568495,0.14381242425886737,0.1308054349873651,-0.1469637507367111,-0.09577198676060715,0.0042
2024-03-31,0.015550820507021505,0.1,-0.0022117989950758594,-0.010604191279295745,-0.031317478465898343,0.5620752401943427,0.4022190293276764,0.035705730477980875,-0.06725360883421083,0.13123917813029615,0.015838186239207096,0.0043
2024-04-30,-0.01781599705182499,0.1,0.02404670691258635,0.002674460147594815,-0.023033246398744003,0.554877881714451,0.3435865034522378,0.10153561483331132,-0.042597044705767716,-0.003757791230335511,0.07003736810001167,0.004699999999999999
2024-05-31,-0.012892698337443487,0.1,-0.02428654832121156,-0.0010310002883272829,-0.021273015765945577,0.17258587686415527,0.586916717170608,0.2404974059652368,-0.04128542704350376,-0.01889043768352585,0.022119560667821093,0.0044
2024-06-30,-0.004512094475613379,0.1,0.019913106676762694,0.03543698854878019,-0.003767913948342036,0.35188832254834035,0.4433640950930296,0.20474758235863008,0.10193870252889906,-0.11173117626991766,0.044710947225228816,0.0040999999999999995
2024-07-31,-0.0012759431630655525,0.1,0.011377289022654467,0.01041197781670026,-0.006809036191060885,0.3869971001907645,0.3727407109698771,0.2402621888393584,-0.1480168303018236,0.1724776061448133,-0.03447602237225005,0.0045000000000000005
2024-08-31,0.0004086336694847834,0.1,0.010270707619454013,0.02431989701347769,-0.00793536611161205,0.3449054088383994,0.44461372386792003,0.21048086729368048,0.09888548483237741,-0.0888792623847453,0.027648284585344796,0.0048
2024-09-30,-0.014693970964687513,0.1,0.00281470739515571,0.01218195268210464,-0.01886070733077687,0.3782185381903494,0.4633743402174746,0.158407121592176,0.008508546379602966,-0.02867177639970738,-0.029205097724955255,0.004
